고유번호,구코드,법정동코드,동명,위도,경도,노상/노외/부설/주차장구분
1248769,11215,10300,구의동,37.55453159,127.09590479,3
1248773,11215,10300,구의동,37.5536405,127.09502807,3
1248774,11215,10300,구의동,37.553706,127.094945,3
1248775,11215,10300,구의동,37.55382778,127.09481959,3
689257,11215,10100,중곡동,37.559402,127.08913,3
689288,11215,10100,중곡동,37.560133,127.09509,3
689297,11215,10100,중곡동,37.558379,127.094976,3
689324,11215,10100,중곡동,37.567822,127.078952,3
689341,11215,10200,능동,37.5528273,127.0809751,3
689361,11215,10200,능동,37.5548248291112,127.076472211931,3
689374,11215,10200,능동,37.552094,127.087124,3
690199,11215,10500,자양동,37.531201,127.081452,3
690127,11215,10500,자양동,37.530882,127.077809,3
690146,11215,10500,자양동,37.53193,127.078887,3
1249124,11215,10300,구의동,37.55500549,127.09392699,3
1249127,11215,10300,구의동,37.55493457,127.09380579,3
1249131,11215,10100,중곡동,37.557023,127.083324,3
1249133,11215,10100,중곡동,37.557095,127.084206,3
1249134,11215,10300,구의동,37.553568,127.096734,3
1249135,11215,10300,구의동,37.55350799,127.09660455,3
1249136,11215,10100,중곡동,37.557281,127.084034,3
1249137,11215,10300,구의동,37.55342505,127.09651861,3
1248798,11215,10100,중곡동,37.55665,127.086084,3
1248801,11215,10100,중곡동,37.557829,127.083057,3
1248812,11215,10500,자양동,37.539469,127.064111,3
1249262,11215,10100,중곡동,37.559904,127.08144,3
1249263,11215,10100,중곡동,37.553553,127.08993,3
1248924,11215,10100,중곡동,37.555412,127.089097,3
1248928,11215,10100,중곡동,37.555384,127.089431,3
1248929,11215,10100,중곡동,37.555238,127.088464,3
1248930,11215,10100,중곡동,37.554066,127.088755,3
1249549,11215,10100,중곡동,37.560066,127.077529,3
1249550,11215,10100,중곡동,37.559395,127.076485,3
1249552,11215,10100,중곡동,37.555884,127.083774,3
1249553,11215,10100,중곡동,37.558913,127.077513,3
1249554,11215,10100,중곡동,37.560001,127.079798,3
1249555,11215,10100,중곡동,37.559389,127.079236,3
1249556,11215,10100,중곡동,37.559315,127.080061,3
1249557,11215,10100,중곡동,37.557813,127.079458,3
1249559,11215,10100,중곡동,37.569191,127.080389,3
1247775,11215,10100,중곡동,37.566912,127.086546,3
1247776,11215,10100,중곡동,37.564321,127.087489,3
1247777,11215,10100,중곡동,37.562508,127.086483,3
1247778,11215,10100,중곡동,37.59736,127.099242,3
1247779,11215,10100,중곡동,37.564249,127.086599,3
1247780,11215,10100,중곡동,37.564033,127.08672,3
1247781,11215,10100,중곡동,37.564192,127.08626,3
1247782,11215,10100,중곡동,37.56620069,127.08608446,3
1247783,11215,10100,중곡동,37.563821,127.084571,3
1247784,11215,10100,중곡동,37.564005,127.083379,3
1247785,11215,10100,중곡동,37.556484,127.092253,3
1247786,11215,10100,중곡동,37.554896,127.092894,3
1247787,11215,10100,중곡동,37.553701,127.090591,3
1247788,11215,10100,중곡동,37.553566,127.09171,3
1247789,11215,10100,중곡동,37.553789,127.090289,3
1247790,11215,10100,중곡동,37.554199,127.088371,3
1248215,11215,10500,자양동,37.5389474,127.0754105,3
1248216,11215,10500,자양동,37.535584,127.078425,3
1248217,11215,10500,자양동,37.53744,127.063702,3
1249277,11215,10100,중곡동,37.55457614,127.09094596,3
1249279,11215,10100,중곡동,37.554703,127.091783,3
1249280,11215,10100,중곡동,37.55516,127.091139,3
1249285,11215,10100,중곡동,37.55533128,127.0908205,3
1249288,11215,10100,중곡동,37.55549789,127.09044183,3
1247905,11215,10100,중곡동,37.558198,127.092293,3
1247906,11215,10100,중곡동,37.558483,127.091523,3
1247907,11215,10100,중곡동,37.558675,127.090097,3
1247908,11215,10100,중곡동,37.557296,127.091651,3
1247909,11215,10100,중곡동,37.55726,127.090582,3
1247910,11215,10100,중곡동,37.555918,127.089483,3
1247912,11215,10100,중곡동,37.556266,127.088839,3
1247913,11215,10100,중곡동,37.555123,127.088659,3
1247915,11215,10100,중곡동,37.554003,127.089503,3
1247916,11215,10100,중곡동,37.553536,127.089046,3
1247917,11215,10100,중곡동,37.555115,127.090549,3
1247918,11215,10100,중곡동,37.555295,127.091456,3
1247921,11215,10100,중곡동,37.557465,127.093717,3
1247922,11215,10100,중곡동,37.556964,127.093949,3
1247925,11215,10100,중곡동,37.555744,127.093993,3
1247927,11215,10100,중곡동,37.568004,127.083697,3
1247928,11215,10100,중곡동,37.568449,127.083905,3
1247929,11215,10100,중곡동,37.567324,127.082261,3
1247930,11215,10100,중곡동,37.567257,127.082193,3
1250103,11215,10500,자양동,37.536878,127.081234,3
1248218,11215,10500,자양동,37.532446,127.070281,3
1248220,11215,10500,자양동,37.531875,127.075661,3
1248221,11215,10500,자양동,37.533303,127.076287,3
1248222,11215,10500,자양동,37.533811,127.077945,3
1248223,11215,10500,자양동,37.532435,127.079215,3
1248224,11215,10500,자양동,37.532931,127.079971,3
1247931,11215,10100,중곡동,37.567149,127.083097,3
1247934,11215,10100,중곡동,37.569003,127.081184,3
1247935,11215,10100,중곡동,37.569848,127.081324,3
1247936,11215,10100,중곡동,37.569831,127.081747,3
1247937,11215,10100,중곡동,37.569708,127.081729,3
1247938,11215,10100,중곡동,37.569715,127.08154,3
1247939,11215,10100,중곡동,37.566627,127.088773,3
1247940,11215,10100,중곡동,37.570123,127.080599,3
1247941,11215,10100,중곡동,37.57007,127.080715,3
1247942,11215,10100,중곡동,37.570122,127.080979,3
1247944,11215,10100,중곡동,37.566825,127.080636,3
1247945,11215,10100,중곡동,37.565828,127.081141,3
1247946,11215,10100,중곡동,37.566179,127.080894,3
1248358,11215,10500,자양동,37.530024,127.084834,3
1248359,11215,10500,자양동,37.52987,127.08497,3
1248360,11215,10500,자양동,37.530777,127.085213,3
1248362,11215,10500,자양동,37.530088,127.088547,3
1248363,11215,10500,자양동,37.5392891,127.0812002,3
1248364,11215,10700,화양동,37.544722,127.071889,3
1248365,11215,10700,화양동,37.544752,127.071332,3
1248367,11215,10700,화양동,37.541311,127.069858,3
1248368,11215,10700,화양동,37.5422619,127.0691813,3
1248369,11215,10700,화양동,37.5422766,127.0696693,3
1248370,11215,10700,화양동,37.541078,127.069179,3
1248371,11215,10700,화양동,37.542922,127.069607,3
1248372,11215,10700,화양동,37.5433549,127.0693827,3
1248373,11215,10700,화양동,37.5425669,127.0707729,3
1248374,11215,10700,화양동,37.54434,127.0716791,3
1248375,11215,10700,화양동,37.5439565,127.070761,3
1248376,11215,10700,화양동,37.544088,127.07071,3
1248377,11215,10700,화양동,37.545873,127.070148,3
1248378,11215,10700,화양동,37.5451308,127.0695235,3
1248379,11215,10700,화양동,37.54487,127.069404,3
1248380,11215,10700,화양동,37.547268,127.069345,3
1248381,11215,10700,화양동,37.5474100179251,127.061269259288,3
1250105,11215,10500,자양동,37.536232,127.080305,3
1250107,11215,10500,자양동,37.538981,127.076582,3
1250109,11215,10500,자양동,37.535203,127.078152,3
1250111,11215,10500,자양동,37.535542,127.077975,3
1250113,11215,10500,자양동,37.535737,127.07993,3
1250118,11215,10500,자양동,37.537109,127.063106,3
1250120,11215,10500,자양동,37.53704,127.063153,3
688778,11215,10100,중곡동,37.567396,127.08343,3
1248663,11215,10700,화양동,37.545336,127.077728,3
1248664,11215,10700,화양동,37.5457882188046,127.077815229398,3
1248665,11215,10700,화양동,37.5452670966795,127.078048766196,3
1248666,11215,10700,화양동,37.545358,127.077343,3
1248667,11215,10700,화양동,37.545666,127.077242,3
1248668,11215,10700,화양동,37.5459123674985,127.077326606716,3
1248669,11215,10700,화양동,37.545901183569,127.076158222972,3
1248670,11215,10700,화양동,37.545476,127.076212,3
1248671,11215,10700,화양동,37.545594,127.07609,3
1248672,11215,10700,화양동,37.545115,127.072305,3
1248673,11215,10700,화양동,37.5451537,127.0759203,3
1248674,11215,10700,화양동,37.5457055820344,127.076175074906,3
1248675,11215,10700,화양동,37.546081925503,127.075961341006,3
1248676,11215,10700,화양동,37.5460588546005,127.076335432985,3
1248677,11215,10700,화양동,37.545993,127.07569,3
1248678,11215,10700,화양동,37.546138,127.075593,3
1248679,11215,10700,화양동,37.546099,127.075502,3
1248680,11215,10700,화양동,37.5462030831391,127.076251545076,3
1248681,11215,10700,화양동,37.546164,127.075401,3
1248682,11215,10700,화양동,37.546055,127.075605,3
1248683,11215,10700,화양동,37.546416,127.07561,3
1248684,11215,10700,화양동,37.545518,127.074813,3
1248685,11215,10700,화양동,37.541929,127.065126,3
1248686,11215,10700,화양동,37.545311,127.074294,3
1248687,11215,10700,화양동,37.5451741339977,127.073959270921,3
1248688,11215,10700,화양동,37.545482,127.075366,3
1248689,11215,10700,화양동,37.545329,127.075999,3
1248690,11215,10700,화양동,37.545501,127.075549,3
1248691,11215,10700,화양동,37.546199,127.07532,3
1248692,11215,10700,화양동,37.54602,127.075239,3
1248693,11215,10700,화양동,37.545513,127.074225,3
1248694,11215,10700,화양동,37.546153,127.075113,3
1248695,11215,10700,화양동,37.5450330369902,127.075141168148,3
1248696,11215,10700,화양동,37.5452845363297,127.074922497611,3
1248697,11215,10700,화양동,37.545401811575,127.074511163236,3
1249138,11215,10300,구의동,37.55372324,127.09629346,3
1248383,11215,10700,화양동,37.5448268,127.0733738,3
1248384,11215,10700,화양동,37.5462897,127.0678696,3
1248385,11215,10700,화양동,37.545806,127.06734,3
1248386,11215,10700,화양동,37.545675,127.067351,3
1248387,11215,10700,화양동,37.545328,127.067565,3
1248820,11215,10500,자양동,37.540368,127.065484,3
1248832,11215,10700,화양동,37.5446735,127.0687379,3
1248833,11215,10700,화양동,37.545377,127.0663341,3
1248834,11215,10700,화양동,37.541905,127.067604,3
1248835,11215,10700,화양동,37.545042,127.079552,3
1248836,11215,10700,화양동,37.545209,127.078611,3
1248837,11215,10700,화양동,37.5465202071609,127.075510222645,3
1248498,11215,10500,자양동,37.539251,127.065142,3
1249747,11215,10200,능동,37.5560014,127.0804089,3
1249748,11215,10200,능동,37.5548197,127.0801722,3
1249749,11215,10200,능동,37.5539092,127.0810943,3
1249750,11215,10200,능동,37.554411,127.081779,3
1249561,11215,10100,중곡동,37.568175,127.080391,3
1249562,11215,10100,중곡동,37.563104,127.087566,3
1249563,11215,10100,중곡동,37.564035,127.086727,3
1249564,11215,10100,중곡동,37.567374,127.085924,3
689657,11215,10300,구의동,37.549989,127.0895242,3
690151,11215,10500,자양동,37.536487,127.079955,3
689810,11215,10300,구의동,37.553112,127.094665,3
689830,11215,10300,구의동,37.542018,127.089248,3
690591,11215,10700,화양동,37.5451103,127.0675369,3
690594,11215,10700,화양동,37.543199,127.068471,3
690610,11215,10700,화양동,37.544082,127.069688,3
689836,11215,10300,구의동,37.542387,127.089347,3
689862,11215,10300,구의동,37.5520062,127.0932607,3
689894,11215,10300,구의동,37.550847,127.0959057,3
689917,11215,10400,광장동,37.545717,127.104116,3
690712,11215,10900,군자동,37.5578458,127.074632,3
1247791,11215,10100,중곡동,37.556236,127.087915,3
1247792,11215,10100,중곡동,37.555463,127.087997,3
1248838,11215,10900,군자동,37.5544953,127.0775495,3
1248839,11215,10900,군자동,37.5565289,127.0752368,3
1248840,11215,10900,군자동,37.5532527,127.0768904,3
1248841,11215,10900,군자동,37.553319,127.076219,3
1248842,11215,10900,군자동,37.5528237,127.0750803,3
1248843,11215,10900,군자동,37.5534871,127.0764215,3
1248844,11215,10900,군자동,37.5534871,127.0764215,3
1248845,11215,10900,군자동,37.556926,127.073722,3
1248847,11215,10900,군자동,37.555325,127.077375,3
1248848,11215,10900,군자동,37.5546901,127.0769309,3
1248849,11215,10900,군자동,37.555178,127.0753,3
1248850,11215,10900,군자동,37.5551409,127.0751582,3
1248851,11215,10900,군자동,37.5562679,127.0757428,3
1248852,11215,10900,군자동,37.5548469,127.0753187,3
1248854,11215,10900,군자동,37.5502215,127.0727332,3
1248500,11215,10700,화양동,37.546361,127.068219,3
1248501,11215,10700,화양동,37.5454501,127.0679658,3
1248502,11215,10700,화양동,37.544012,127.069046,3
1248503,11215,10700,화양동,37.543933,127.06922,3
1248504,11215,10700,화양동,37.543567,127.068425,3
1248505,11215,10700,화양동,37.543578,127.067728,3
1248942,11215,10100,중곡동,37.55452096,127.09044773,3
1249565,11215,10100,중곡동,37.560032,127.088732,3
1249566,11215,10100,중곡동,37.558002,127.095494,3
1249567,11215,10100,중곡동,37.558595,127.093434,3
1249568,11215,10100,중곡동,37.556415,127.088743,3
1249569,11215,10100,중곡동,37.556381,127.089139,3
1249570,11215,10100,중곡동,37.554666,127.090252,3
1249571,11215,10100,중곡동,37.554594,127.09073,3
1249572,11215,10100,중곡동,37.555384,127.091304,3
1249573,11215,10100,중곡동,37.555614,127.091605,3
1249574,11215,10100,중곡동,37.555445,127.093323,3
1249575,11215,10100,중곡동,37.557155,127.094988,3
1249576,11215,10100,중곡동,37.555555,127.093835,3
1249577,11215,10100,중곡동,37.554672,127.092711,3
1249578,11215,10100,중곡동,37.554331,127.091445,3
1249579,11215,10100,중곡동,37.555892,127.087534,3
1249580,11215,10100,중곡동,37.556617,127.084451,3
1249581,11215,10100,중곡동,37.556824,127.084034,3
1249583,11215,10100,중곡동,37.558206,127.083307,3
1249584,11215,10100,중곡동,37.557944,127.082534,3
1249585,11215,10100,중곡동,37.557656,127.08245,3
689984,11215,10300,구의동,37.550068,127.09389,3
689937,11215,10300,구의동,37.538562,127.088829,3
690007,11215,10300,구의동,37.5482235,127.0904568,3
690014,11215,10300,구의동,37.5467816,127.0901517,3
1247793,11215,10100,중곡동,37.555763,127.087639,3
1247794,11215,10100,중곡동,37.556067,127.087236,3
1247795,11215,10100,중곡동,37.555559,127.08695,3
1247796,11215,10100,중곡동,37.555055,127.087111,3
1247797,11215,10100,중곡동,37.555568,127.086444,3
1247798,11215,10100,중곡동,37.556863,127.086243,3
1247799,11215,10100,중곡동,37.557337,127.087002,3
1247800,11215,10100,중곡동,37.556944,127.086866,3
1247804,11215,10100,중곡동,37.55874416,127.0866156,3
1247805,11215,10100,중곡동,37.558247,127.085855,3
1247806,11215,10100,중곡동,37.558919,127.085733,3
1247807,11215,10100,중곡동,37.555204,127.085549,3
1247808,11215,10100,중곡동,37.556623,127.084681,3
1247809,11215,10100,중곡동,37.557589,127.085148,3
1247810,11215,10100,중곡동,37.557303,127.083252,3
1247811,11215,10100,중곡동,37.558351,127.083377,3
1247812,11215,10100,중곡동,37.558435,127.083131,3
1247814,11215,10100,중곡동,37.558707,127.08265,3
1247815,11215,10100,중곡동,37.557836,127.082565,3
1247816,11215,10100,중곡동,37.557597,127.082271,3
1247817,11215,10100,중곡동,37.56122,127.091034,3
1247818,11215,10100,중곡동,37.561343,127.088782,3
1247819,11215,10100,중곡동,37.56009,127.089726,3
1247947,11215,10100,중곡동,37.565881,127.081434,3
1247950,11215,10100,중곡동,37.569135,127.083156,3
1247952,11215,10100,중곡동,37.570242,127.083806,3
1247953,11215,10100,중곡동,37.570329,127.082654,3
1247954,11215,10100,중곡동,37.565098,127.082341,3
1247955,11215,10100,중곡동,37.5638991,127.08182873,3
802436,11215,10300,구의동,37.5402525920884,127.091994348313,3
801124,11215,10100,중곡동,37.562539,127.08502,3
801221,11215,10100,중곡동,37.56037775,127.0839556,3
1247821,11215,10100,중곡동,37.561,127.088514,3
1247956,11215,10100,중곡동,37.564179,127.081941,3
1247957,11215,10100,중곡동,37.564535,127.077086,3
1247958,11215,10100,중곡동,37.564366,127.077679,3
1247959,11215,10100,중곡동,37.56347,127.080138,3
1247960,11215,10100,중곡동,37.562207,127.081028,3
1247961,11215,10100,중곡동,37.56205,127.079789,3
1247962,11215,10100,중곡동,37.562923,127.077012,3
1247965,11215,10100,중곡동,37.5620883,127.07793035,3
1247966,11215,10100,중곡동,37.561109,127.077598,3
1247967,11215,10100,중곡동,37.56145,127.078276,3
1247968,11215,10100,중곡동,37.56117,127.078263,3
1247969,11215,10100,중곡동,37.561204,127.078198,3
1247971,11215,10100,중곡동,37.560445,127.078989,3
1247972,11215,10100,중곡동,37.560476,127.079647,3
1247973,11215,10100,중곡동,37.559136,127.083692,3
1247974,11215,10500,자양동,37.536154,127.077238,3
1247693,11215,10300,구의동,37.553902,127.09713,3
1247698,11215,10500,자양동,37.532325,127.069043,3
1247699,11215,10100,중곡동,37.559261,127.079582,3
1247700,11215,10700,화양동,37.542919,127.079993,3
1247701,11215,10700,화양동,37.54339101,127.0803323,3
1247702,11215,10100,중곡동,37.55938,127.079686,3
1247703,11215,10200,능동,37.5491075848592,127.087254545089,3
1250129,11215,10500,자양동,37.537357,127.061604,3
1250133,11215,10500,자양동,37.536609,127.061638,3
1249909,11215,10300,구의동,37.551528,127.0927,3
1249913,11215,10300,구의동,37.551484,127.090228,3
1249915,11215,10300,구의동,37.550945,127.090571,3
1249917,11215,10300,구의동,37.5497783,127.0916336,3
1249921,11215,10300,구의동,37.549185,127.093313,3
1249923,11215,10300,구의동,37.5472906,127.0887977,3
1249924,11215,10300,구의동,37.546689,127.088954,3
